1072 , 1149184 , 1231925248
1073 , 1151329 , 1235376017
1074 , 1153476 , 1238833224
1075 , 1155625 , 1242296875
1076 , 1157776 , 1245766976
1077 , 1159929 , 1249243533
1078 , 1162084 , 1252726552
1079 , 1164241 , 1256216039
1080 , 1166400 , 1259712000
1081 , 1168561 , 1263214441
1082 , 1170724 , 1266723368
1083 , 1172889 , 1270238787
1084 , 1175056 , 1273760704
1085 , 1177225 , 1277289125
1086 , 1179396 , 1280824056
1087 , 1181569 , 1284365503
1088 , 1183744 , 1287913472
1089 , 1185921 , 1291467969
1090 , 1188100 , 1295029000
1091 , 1190281 , 1298596571
1092 , 1192464 , 1302170688
1093 , 1194649 , 1305751357
1094 , 1196836 , 1309338584
1095 , 1199025 , 1312932375
1096 , 1201216 , 1316532736
1097 , 1203409 , 1320139673
1098 , 1205604 , 1323753192
1099 , 1207801 , 1327373299
1100 , 1210000 , 1331000000
1101 , 1212201 , 1334633301
1102 , 1214404 , 1338273208
1103 , 1216609 , 1341919727
1104 , 1218816 , 1345572864
1105 , 1221025 , 1349232625
1106 , 1223236 , 1352899016
1107 , 1225449 , 1356572043
1108 , 1227664 , 1360251712
1109 , 1229881 , 1363938029
1110 , 1232100 , 1367631000
1111 , 1234321 , 1371330631
1112 , 1236544 , 1375036928
1113 , 1238769 , 1378749897
1114 , 1240996 , 1382469544
1115 , 1243225 , 1386195875
1116 , 1245456 , 1389928896
1117 , 1247689 , 1393668613
1118 , 1249924 , 1397415032
1119 , 1252161 , 1401168159
1120 , 1254400 , 1404928000
1121 , 1256641 , 1408694561
1122 , 1258884 , 1412467848
1123 , 1261129 , 1416247867
1124 , 1263376 , 1420034624
1125 , 1265625 , 1423828125
1126 , 1267876 , 1427628376
1127 , 1270129 , 1431435383
1128 , 1272384 , 1435249152
1129 , 1274641 , 1439069689
1130 , 1276900 , 1442897000
1131 , 1279161 , 1446731091
1132 , 1281424 , 1450571968
1133 , 1283689 , 1454419637
1134 , 1285956 , 1458274104
1135 , 1288225 , 1462135375
1136 , 1290496 , 1466003456
1137 , 1292769 , 1469878353
1138 , 1295044 , 1473760072
1139 , 1297321 , 1477648619
1140 , 1299600 , 1481544000
1141 , 1301881 , 1485446221
1142 , 1304164 , 1489355288
1143 , 1306449 , 1493271207
1144 , 1308736 , 1497193984
1145 , 1311025 , 1501123625
1146 , 1313316 , 1505060136
1147 , 1315609 , 1509003523
1148 , 1317904 , 1512953792
1149 , 1320201 , 1516910949
1150 , 1322500 , 1520875000
1151 , 1324801 , 1524845951
1152 , 1327104 , 1528823808
1153 , 1329409 , 1532808577
1154 , 1331716 , 1536800264
1155 , 1334025 , 1540798875
1156 , 1336336 , 1544804416
1157 , 1338649 , 1548816893
1158 , 1340964 , 1552836312
1159 , 1343281 , 1556862679
1160 , 1345600 , 1560896000
1161 , 1347921 , 1564936281
1162 , 1350244 , 1568983528
1163 , 1352569 , 1573037747
1164 , 1354896 , 1577098944
1165 , 1357225 , 1581167125
1166 , 1359556 , 1585242296
1167 , 1361889 , 1589324463
1168 , 1364224 , 1593413632
1169 , 1366561 , 1597509809
1170 , 1368900 , 1601613000
1171 , 1371241 , 1605723211
1172 , 1373584 , 1609840448
1173 , 1375929 , 1613964717
1174 , 1378276 , 1618096024
1175 , 1380625 , 1622234375
1176 , 1382976 , 1626379776
1177 , 1385329 , 1630532233
1178 , 1387684 , 1634691752
1179 , 1390041 , 1638858339
1180 , 1392400 , 1643032000
1181 , 1394761 , 1647212741
1182 , 1397124 , 1651400568
1183 , 1399489 , 1655595487
1184 , 1401856 , 1659797504
1185 , 1404225 , 1664006625
1186 , 1406596 , 1668222856
1187 , 1408969 , 1672446203
1188 , 1411344 , 1676676672
1189 , 1413721 , 1680914269
1190 , 1416100 , 1685159000
1191 , 1418481 , 1689410871
1192 , 1420864 , 1693669888
1193 , 1423249 , 1697936057
1194 , 1425636 , 1702209384
1195 , 1428025 , 1706489875
1196 , 1430416 , 1710777536
1197 , 1432809 , 1715072373
1198 , 1435204 , 1719374392
1199 , 1437601 , 1723683599
1200 , 1440000 , 1728000000
1201 , 1442401 , 1732323601
1202 , 1444804 , 1736654408
1203 , 1447209 , 1740992427
1204 , 1449616 , 1745337664
1205 , 1452025 , 1749690125
1206 , 1454436 , 1754049816
1207 , 1456849 , 1758416743
1208 , 1459264 , 1762790912
1209 , 1461681 , 1767172329
1210 , 1464100 , 1771561000
1211 , 1466521 , 1775956931
1212 , 1468944 , 1780360128
1213 , 1471369 , 1784770597
1214 , 1473796 , 1789188344
1215 , 1476225 , 1793613375
1216 , 1478656 , 1798045696
1217 , 1481089 , 1802485313
1218 , 1483524 , 1806932232
1219 , 1485961 , 1811386459
1220 , 1488400 , 1815848000
1221 , 1490841 , 1820316861
1222 , 1493284 , 1824793048
1223 , 1495729 , 1829276567
1224 , 1498176 , 1833767424
1225 , 1500625 , 1838265625
1226 , 1503076 , 1842771176
1227 , 1505529 , 1847284083
1228 , 1507984 , 1851804352
1229 , 1510441 , 1856331989
1230 , 1512900 , 1860867000
1231 , 1515361 , 1865409391
1232 , 1517824 , 1869959168
1233 , 1520289 , 1874516337
1234 , 1522756 , 1879080904
1235 , 1525225 , 1883652875
1236 , 1527696 , 1888232256
1237 , 1530169 , 1892819053
1238 , 1532644 , 1897413272
1239 , 1535121 , 1902014919
1240 , 1537600 , 1906624000
1241 , 1540081 , 1911240521
1242 , 1542564 , 1915864488
1243 , 1545049 , 1920495907
1244 , 1547536 , 1925134784
1245 , 1550025 , 1929781125
1246 , 1552516 , 1934434936
1247 , 1555009 , 1939096223
1248 , 1557504 , 1943764992
1249 , 1560001 , 1948441249
1250 , 1562500 , 1953125000
1251 , 1565001 , 1957816251
1252 , 1567504 , 1962515008
1253 , 1570009 , 1967221277
1254 , 1572516 , 1971935064
1255 , 1575025 , 1976656375
1256 , 1577536 , 1981385216
1257 , 1580049 , 1986121593
1258 , 1582564 , 1990865512
1259 , 1585081 , 1995616979
1260 , 1587600 , 2000376000
1261 , 1590121 , 2005142581
1262 , 1592644 , 2009916728
1263 , 1595169 , 2014698447
1264 , 1597696 , 2019487744
1265 , 1600225 , 2024284625
1266 , 1602756 , 2029089096
1267 , 1605289 , 2033901163
1268 , 1607824 , 2038720832
1269 , 1610361 , 2043548109
1270 , 1612900 , 2048383000
1271 , 1615441 , 2053225511
1272 , 1617984 , 2058075648
1273 , 1620529 , 2062933417
1274 , 1623076 , 2067798824
1275 , 1625625 , 2072671875
1276 , 1628176 , 2077552576
1277 , 1630729 , 2082440933
1278 , 1633284 , 2087336952
1279 , 1635841 , 2092240639
1280 , 1638400 , 2097152000
1281 , 1640961 , 2102071041
1282 , 1643524 , 2106997768
1283 , 1646089 , 2111932187
1284 , 1648656 , 2116874304
1285 , 1651225 , 2121824125
1286 , 1653796 , 2126781656
1287 , 1656369 , 2131746903
1288 , 1658944 , 2136719872
1289 , 1661521 , 2141700569
1290 , 1664100 , 2146689000
1291 , 1666681 , 2151685171
1292 , 1669264 , 2156689088
1293 , 1671849 , 2161700757
1294 , 1674436 , 2166720184
1295 , 1677025 , 2171747375
1296 , 1679616 , 2176782336
1297 , 1682209 , 2181825073
1298 , 1684804 , 2186875592
1299 , 1687401 , 2191933899
1300 , 1690000 , 2197000000
1301 , 1692601 , 2202073901
1302 , 1695204 , 2207155608
1303 , 1697809 , 2212245127
1304 , 1700416 , 2217342464
1305 , 1703025 , 2222447625
1306 , 1705636 , 2227560616
1307 , 1708249 , 2232681443
1308 , 1710864 , 2237810112
1309 , 1713481 , 2242946629
1310 , 1716100 , 2248091000
1311 , 1718721 , 2253243231
1312 , 1721344 , 2258403328
1313 , 1723969 , 2263571297
1314 , 1726596 , 2268747144
1315 , 1729225 , 2273930875
1316 , 1731856 , 2279122496
1317 , 1734489 , 2284322013
1318 , 1737124 , 2289529432
1319 , 1739761 , 2294744759
1320 , 1742400 , 2299968000
1321 , 1745041 , 2305199161
1322 , 1747684 , 2310438248
1323 , 1750329 , 2315685267
1324 , 1752976 , 2320940224
1325 , 1755625 , 2326203125
1326 , 1758276 , 2331473976
1327 , 1760929 , 2336752783
1328 , 1763584 , 2342039552
1329 , 1766241 , 2347334289
1330 , 1768900 , 2352637000
1331 , 1771561 , 2357947691
1332 , 1774224 , 2363266368
1333 , 1776889 , 2368593037
1334 , 1779556 , 2373927704
1335 , 1782225 , 2379270375
1336 , 1784896 , 2384621056
1337 , 1787569 , 2389979753
1338 , 1790244 , 2395346472
1339 , 1792921 , 2400721219
1340 , 1795600 , 2406104000
1341 , 1798281 , 2411494821
1342 , 1800964 , 2416893688
1343 , 1803649 , 2422300607
1344 , 1806336 , 2427715584
1345 , 1809025 , 2433138625
1346 , 1811716 , 2438569736
1347 , 1814409 , 2444008923
1348 , 1817104 , 2449456192
1349 , 1819801 , 2454911549
1350 , 1822500 , 2460375000
1351 , 1825201 , 2465846551
1352 , 1827904 , 2471326208
1353 , 1830609 , 2476813977
1354 , 1833316 , 2482309864
1355 , 1836025 , 2487813875
1356 , 1838736 , 2493326016
1357 , 1841449 , 2498846293
1358 , 1844164 , 2504374712
1359 , 1846881 , 2509911279
1360 , 1849600 , 2515456000
1361 , 1852321 , 2521008881
1362 , 1855044 , 2526569928
1363 , 1857769 , 2532139147
1364 , 1860496 , 2537716544
1365 , 1863225 , 2543302125
1366 , 1865956 , 2548895896
1367 , 1868689 , 2554497863
1368 , 1871424 , 2560108032
1369 , 1874161 , 2565726409
1370 , 1876900 , 2571353000
1371 , 1879641 , 2576987811
1372 , 1882384 , 2582630848
1373 , 1885129 , 2588282117
1374 , 1887876 , 2593941624
1375 , 1890625 , 2599609375
1376 , 1893376 , 2605285376
1377 , 1896129 , 2610969633
1378 , 1898884 , 2616662152
1379 , 1901641 , 2622362939
1380 , 1904400 , 2628072000
1381 , 1907161 , 2633789341
1382 , 1909924 , 2639514968
1383 , 1912689 , 2645248887
1384 , 1915456 , 2650991104
1385 , 1918225 , 2656741625
1386 , 1920996 , 2662500456
1387 , 1923769 , 2668267603
1388 , 1926544 , 2674043072
1389 , 1929321 , 2679826869
1390 , 1932100 , 2685619000
1391 , 1934881 , 2691419471
1392 , 1937664 , 2697228288
1393 , 1940449 , 2703045457
1394 , 1943236 , 2708870984
1395 , 1946025 , 2714704875
1396 , 1948816 , 2720547136
1397 , 1951609 , 2726397773
1398 , 1954404 , 2732256792
1399 , 1957201 , 2738124199
1400 , 1960000 , 2744000000
1401 , 1962801 , 2749884201
1402 , 1965604 , 2755776808
1403 , 1968409 , 2761677827
1404 , 1971216 , 2767587264
1405 , 1974025 , 2773505125
1406 , 1976836 , 2779431416
1407 , 1979649 , 2785366143
1408 , 1982464 , 2791309312
1409 , 1985281 , 2797260929
1410 , 1988100 , 2803221000
1411 , 1990921 , 2809189531
1412 , 1993744 , 2815166528
1413 , 1996569 , 2821151997
1414 , 1999396 , 2827145944
1415 , 2002225 , 2833148375
1416 , 2005056 , 2839159296
1417 , 2007889 , 2845178713
1418 , 2010724 , 2851206632
1419 , 2013561 , 2857243059
1420 , 2016400 , 2863288000
1421 , 2019241 , 2869341461
1422 , 2022084 , 2875403448
1423 , 2024929 , 2881473967
1424 , 2027776 , 2887553024
1425 , 2030625 , 2893640625
1426 , 2033476 , 2899736776
1427 , 2036329 , 2905841483
1428 , 2039184 , 2911954752
1429 , 2042041 , 2918076589
1430 , 2044900 , 2924207000
1431 , 2047761 , 2930345991
1432 , 2050624 , 2936493568
1433 , 2053489 , 2942649737
1434 , 2056356 , 2948814504
1435 , 2059225 , 2954987875
1436 , 2062096 , 2961169856
1437 , 2064969 , 2967360453
1438 , 2067844 , 2973559672
1439 , 2070721 , 2979767519
1440 , 2073600 , 2985984000
1441 , 2076481 , 2992209121
1442 , 2079364 , 2998442888
1443 , 2082249 , 3004685307
1444 , 2085136 , 3010936384
1445 , 2088025 , 3017196125
1446 , 2090916 , 3023464536
1447 , 2093809 , 3029741623
1448 , 2096704 , 3036027392
1449 , 2099601 , 3042321849
1450 , 2102500 , 3048625000
1451 , 2105401 , 3054936851
1452 , 2108304 , 3061257408
1453 , 2111209 , 3067586677
1454 , 2114116 , 3073924664
1455 , 2117025 , 3080271375
1456 , 2119936 , 3086626816
1457 , 2122849 , 3092990993
1458 , 2125764 , 3099363912
1459 , 2128681 , 3105745579
1460 , 2131600 , 3112136000
1461 , 2134521 , 3118535181
1462 , 2137444 , 3124943128
1463 , 2140369 , 3131359847
1464 , 2143296 , 3137785344
1465 , 2146225 , 3144219625
1466 , 2149156 , 3150662696
1467 , 2152089 , 3157114563
1468 , 2155024 , 3163575232
1469 , 2157961 , 3170044709
1470 , 2160900 , 3176523000
1471 , 2163841 , 3183010111
1472 , 2166784 , 3189506048
1473 , 2169729 , 3196010817
1474 , 2172676 , 3202524424
1475 , 2175625 , 3209046875
1476 , 2178576 , 3215578176
1477 , 2181529 , 3222118333
1478 , 2184484 , 3228667352
1479 , 2187441 , 3235225239
1480 , 2190400 , 3241792000
1481 , 2193361 , 3248367641
1482 , 2196324 , 3254952168
1483 , 2199289 , 3261545587
1484 , 2202256 , 3268147904
1485 , 2205225 , 3274759125
1486 , 2208196 , 3281379256
1487 , 2211169 , 3288008303
1488 , 2214144 , 3294646272
1489 , 2217121 , 3301293169
1490 , 2220100 , 3307949000
1491 , 2223081 , 3314613771
1492 , 2226064 , 3321287488
1493 , 2229049 , 3327970157
1494 , 2232036 , 3334661784
1495 , 2235025 , 3341362375
1496 , 2238016 , 3348071936
1497 , 2241009 , 3354790473
1498 , 2244004 , 3361517992
1499 , 2247001 , 3368254499
1500 , 2250000 , 3375000000
